nickname,roi,mdd,sharpRatio,winRate,tradingDays
CryptoSkyRocket,68.810021,2.5953847,,87.5,6
Goptrade,68.441351,0.0,,92.6829,3
UpUpUpUpUpUp,68.35195844,48.92583,2.12425343,53.8462,97
哈个咋,68.11705647,59.917355,3.72230637,90.2439,45
MarketMaker101,67.91500342,18.724858,3.84865442,77.8689,64
RoboTraderX,67.75421316,21.898536,5.80785872,74.3056,106
Banker_,67.75036467,51.83811,3.05795274,90.9091,42
Falcon1515,67.6637895,20.377395,1.67408924,86.2069,88
100WW,67.64629242,49.029203,3.9608315,67.7686,95
CryptoNifeCatch,67.62027857,7.3054934,8.88690169,82.8691,110
wzly,67.59273477,11.146618,9.85644781,48.1818,33
M5tRadER,67.326204,5.3846476,,100.0,9
Alpha_Lion,67.275752,0.0,,100.0,0
币安院长,66.888115,38.977423,,99.2481,24
麻辣鸳鸯锅,66.792201,44.15824,,72.7273,21
Chart_gosu,66.74517045,40.823963,3.9747179,0.0,108
nktrade20,66.592017,18.490245,,88.2353,24
RICHGURU,66.50069197,10.785646,5.46708724,98.1399,111
带兄弟们搞个100万,66.25286,43.135763,,45.098,27
JWord777,66.22623,7.4035382,,89.0511,5
下雪不打伞,66.21734317,56.640623,3.88666604,76.5957,60
Magic_Algo,66.2074266,9.9494717,8.36642242,99.4139,124
qianask,66.158394,5.5376152,,100.0,17
Lilium_D,65.694482,4.1874353,,91.5493,21
_MrChick_,65.465819,69.241511,0.32675951,58.9041,77
MediciFamily,65.332753,12.939888,,55.5556,11
kingDymka,65.303792,11.278144,,91.4286,8
拿回属于我的一切,65.048273,48.987131,,60.0,14
HayyraN,64.986238,1.7869765,,64.7059,6
ABGK,64.96181919,26.562569,,58.0,28
BullMasterPRO,64.90910034,14.700375,3.56675033,99.8716,79
LicenceEA,64.88396999,20.116134,6.60296619,85.515,30
DIAMOND_SIGNALS,64.74300244,17.20451,2.6926004,85.8974,90
TornadoFX_CFD,64.337459,39.0713,,94.8718,27
进击的刘大壮,64.291942,8.4343202,,90.4762,13
王哥哥呀,64.26546171,23.980669,2.56154657,58.6957,192
Can1m,64.20888814,45.323724,3.10515605,29.4118,85
Market-Hunter,64.17921693,1.4500818,7.83453979,78.2609,85
稳稳的盈利,64.10953039,56.967142,2.26682634,53.125,84
MultiKnife,63.73770149,10.521249,5.86832063,76.6129,77
Actavio,63.56290329,12.293571,7.8092225,99.0318,61
韭菜根57,63.526988,29.04892,,18.75,5
Lausanne-洛桑,63.243483,36.167026,,42.8571,13
Konsorindo,62.7726309,15.249051,0.46768519,78.6885,120
最稳定,62.71262803,26.588058,0.62870928,71.4286,111
鲁班卖馍,62.524635,1.7985064,,50.0,5
atm机子,62.436387,19.655903,,45.4545,3
P4ProviderClub,62.31332384,11.446568,2.6937607,100.0,113
韭菜花1,62.136316,40.017376,,90.9091,20
Drifesoul,62.133762,60.760772,,84.2105,7
TBG88,62.05343,64.312906,,82.716,27
Learnerboy,62.048191,12.590247,,50.0,6
SeaSee对冲基金,62.02393727,32.504048,3.06161373,94.7368,116
Rdhello,61.977615,54.519979,,95.6835,27
x_Blue,61.97739114,5.6469359,6.28955204,75.6033,137
comet,61.83918916,65.991253,3.00544731,50.0,92
Money-Chain,61.747846,16.979716,,94.4444,5
1000u挑战1000倍,61.647686,14.298798,,80.9524,7
戒贪,61.621874,45.677849,,95.1673,22
Rostyslav5010,61.574646,27.634858,,91.6667,10
紫微斗数_易经预测,61.42561647,30.550493,4.896943,64.2857,46
dkmoon798,61.385956,2.1362806,,92.3077,3
TonyMao,61.342159,58.041176,,26.087,7
赚点奶粉钱,61.27593759,49.506657,4.17223851,73.3333,39
1783CLUB,61.26218715,27.731952,2.39639063,80.0,117
老王只玩索拉那,61.00288393,46.346034,2.03254409,56.25,103
带单养家,60.950638,9.6979916,,93.5897,28
JPU1913,60.785015,19.489635,,99.2308,7
Sheyx_trade_7200,60.74147,2.1825106,,97.7528,12
从小就稳健,59.76166167,29.213651,3.43694304,87.7551,73
暗夜精灵-狗狗币上月球,59.686359,0.0,,53.3333,6
BitStar_TradeStudio,59.53900772,45.512607,,51.3514,29
BanhMyVN,59.502373,28.522081,,47.3684,8
985退学炒币,59.303048,16.076487,,94.8276,21
HellDown,59.250817,11.04672,,50.0,28
J8发财哥吊炸天交易员炼游小王子,59.248661,1.1921421,,0.0,9
DiamondHand07,59.20034887,20.136643,3.73200764,67.7419,45
漠南无王庭,59.062338,4.5591588,,89.6471,16
VOIcapital,59.014279,36.172172,,77.7778,18
TheBtcTrader,58.930373,1.2936091,,80.0,2
杭州阿宝,58.913135,0.0,,85.7143,2
Mercury_Trading_KC,58.891955,3.3635368,,61.5385,4
burkantfreeg,58.874197,23.662642,,38.6364,7
KriptoMessi10,58.58451189,1.2560605,1.36813391,94.4444,119
easy10xx,58.510539,23.242986,,93.5484,12
Geminno1491,58.39944934,27.753409,4.49877296,85.7143,31
HaiDang999,58.334662,1.1611466,,97.7778,10
Maloz,58.25888776,8.1450259,4.9659961,99.4808,98
Pashtu,58.239798,0.0,,71.4286,0
MGU3536,58.220872,46.200964,,92.2717,27
VClub-Resory,58.08522363,50.155101,4.45134818,43.8095,169
True-Miracle,58.0740675,48.514171,7.80711606,62.6923,51
Ginkgo_Partners,57.99010545,20.009883,2.39959849,93.6508,99
巴菲泰,57.836333,50.861715,,100.0,20
万三哥,57.765454,39.060936,,40.0,3
elonmusks,57.557319,24.82554,,73.913,9
RIOSE_DCA,57.54216812,0.81103038,2.91132341,99.1083,58
MCS-TRade,57.506912,6.9028887,,94.1176,10
Maine-Coon,57.46453967,8.6963486,9.14739433,86.2921,34
oniijiang,57.319876,51.510441,,86.7052,18
直播亏钱,57.251959,44.350138,,40.0,11
KotTradingClub,57.20280612,6.3091006,9.17568881,86.5471,68
BritCat,57.14816126,8.6935276,9.21334472,86.1678,34
Aanuj07,57.144127,26.109784,,69.4444,27
TRUST_AI,57.088645,8.3729832,,84.0476,28
Soi_Gia_Crypto,57.0819013,1.3950332,4.35855862,87.3188,106
Demi_Dimaro,57.01335416,39.689325,1.66282565,83.3333,116
空空稳健玩,56.947249,14.635004,,50.0,13
Trader_Eric,56.899429,0.65076772,,88.0,9
0xjuly,56.89160667,13.293965,4.8571624,93.4783,115
稳稳的幸福呀,56.76875646,64.821753,2.89464305,97.4359,35
Experienced19,56.69556989,58.410244,0.61536405,88.9908,52
TradeEngine,56.65489258,13.976883,4.80269166,79.7153,89
JOHNPAUL_88,56.62260751,37.021199,3.98810874,97.7685,122
KushBitx,56.46233177,22.750969,2.93813879,100.0,172
Set_Key,56.34671242,52.791119,1.18119311,14.7059,104
Elixier_VM_Trade,56.30297468,38.777887,,60.2151,29
BlueSwan,56.263183,30.710969,,75.0,26
Crypto797979,56.103518,0.0,,95.4545,5
IceBT,56.070486,7.7326317,,63.6364,9
profitable-trade,56.03432053,3.9580783,1.52505002,87.931,96
AI_Magic,56.02283549,3.7740438,11.29954275,99.4996,31
大大大大大大的,55.941829,10.450901,,72.2222,22
BNB永远的神,55.886846,6.7503995,,80.0,20
Grooliant,55.879089,5.5743361,,94.5026,18
DiamondTrader9999,55.76707018,16.115683,2.96150394,50.0,36
东方甄选量化,55.72964403,60.010988,3.00670204,94.6953,73
Rpb1987,55.70917069,49.385498,0.91728148,95.6852,104
CC_Dr_Coin,55.67545967,18.867092,2.86591254,85.3731,87
KateCryptoAI,55.629526,13.846298,,88.8889,26
Best_Choice_AI,55.507384,24.668781,3.07442912,97.7076,77
蚂蚁量化,55.393917,0.75707884,,100.0,3
0xmarch,55.35546932,28.767619,1.95519058,57.8947,38
Anonymous-User-1afcd,55.34924548,48.073686,2.27633537,2.9412,90
Allinbn,55.33695,30.550466,,50.0,9
比特克拉克,55.19824774,89.673358,2.92413177,77.7778,113
fetih34,55.1787383,19.165295,5.03194344,74.0,56
AMaster7,55.16112984,15.105907,6.30226302,93.5484,110
ZamanTrader777,55.107495,31.514444,,94.4444,18
疯子啊,55.08147989,10.570163,3.18131279,55.5556,206
jxc-gogogo,55.005691,0.0,,63.6364,0
manicptlowrisk,54.99947233,5.6515309,7.64439812,99.7754,119
阳光幸运快乐boy,54.972538,33.031871,,82.7273,13
Chiksan_01,54.72382618,7.9913081,8.74277958,94.1748,62
Building_trust,54.65602032,9.3773633,5.14901523,97.8723,40
Fynn966,54.610547,0.0,,100.0,20
肥仔慢慢来,54.449881,19.719316,,50.0,7
Biglong2024,54.44851107,77.820852,2.04277645,73.9394,150
SeeZee1,54.358535,24.977917,,91.5254,13
卢姥爷,54.291802,7.0054799,,97.1014,5
TheNestEgg,54.158552,4.2039635,,100.0,17
Jeronimo_Trader,53.9897802,8.1473162,3.86319933,99.8049,137
solidy,53.882523,0.0,,100.0,6
放長線釣大魚,53.743221,42.943685,,60.0,9
NEWAF,53.711274,0.0,,94.2308,4
lii风筝不断线,53.471829,38.244094,,96.0,11
Rola67,53.292398,4.5598682,,97.8495,15
AiGoksu,53.25477768,23.809983,2.78353972,71.5736,70
天天赚日日赚,53.22698055,26.218267,3.91175292,98.3333,56
the_Quant,53.0445269,23.507801,2.0480862,75.5556,71
追高就是抄底,52.93030375,17.430018,5.17724732,40.4762,85
krack007,52.862607,21.736542,,87.0968,26
White_product,52.810205,17.588138,,68.1818,27
Aborayed,52.671426,54.038597,,45.8333,8
Ranawaqar096,52.656979,32.543017,,95.6731,21
送你一朵冰糖花,52.64866,6.9792974,,72.7273,6
Anthony1kB,52.62407484,24.984071,3.28908023,66.6667,61
rorogg,52.577825,16.64902,,42.8571,28
Long13,52.55209,53.010609,,64.4068,16
Savior13,52.489722,14.277017,,0.0,21
Pepekamikaze,52.413236,56.798682,,42.6829,25
祿Luki,52.131709,37.227138,,92.8571,21
高瓴资本交易,52.13142867,54.817017,2.66626061,81.0526,110
大冒险家QVQ,52.09014512,73.855372,3.71034289,75.9494,37
ScrapperMaster,52.060119,0.0,,100.0,5
Flow-X,52.031869,9.856938,,100.0,7
五缘资本,52.02137379,20.111792,,42.5,30
Kimivictory,51.833039,41.753451,,100.0,8
Crypto-CT,51.79503686,68.483613,1.32536648,44.4444,79
零崎人识,51.746527,0.0,,80.0,5
the-Emperor-,51.55296968,55.217568,0.71111306,50.0,110
今天打老虎,51.548062,35.305832,,37.5,16
One-man-ARMY,51.428346,41.279406,,66.6667,23
AIAlpha,51.2062759,23.311893,4.29648287,96.7277,151
Btc2c,51.11575685,18.677727,2.62332089,54.9708,113
Trading_Zark,51.078698,19.951413,,96.7153,27
wYke,51.047127,20.485342,,87.5,8
环悦兴茂资本,50.91341954,66.730183,0.7823418,54.5455,49
星际迷航StarTrek,50.87447343,23.127087,1.99157526,38.9049,99
三上来了,50.85942874,31.303815,5.16089108,56.8233,54
theschool,50.79163253,47.573362,3.49742048,95.0617,96
10_percent,50.677386,0.35383376,,100.0,15
King-of-Candles-HR,50.629242,4.23132,,95.3162,10
CoinBrave,50.59495982,18.464059,3.40191851,50.0,47
摩若斯德,50.501918,6.3142935,,97.0213,23
稳健超人,50.490769,0.0,,40.0,1
RyoDontFomo,50.402645,17.254951,,94.1176,7
SW3_10000_USDT_min,50.36512712,67.691277,3.88549014,66.6667,34
mumu33,50.341788,25.429927,,80.0,27
RamenChart,50.336429,36.964404,,96.875,20
erezgm,50.255773,53.370374,,76.1905,20
冯唐yy,50.24520468,26.03919,1.75891785,69.2308,93
M-188,50.206042,8.0494299,,85.7143,25
RM_BBO,50.18192199,33.710371,2.67052282,71.1039,72
币圈韩湘子Tao,50.062399,22.677774,,44.186,18
Buyer777,50.019261,100.0,-2.47351708,99.2701,84
大钦量化之路,49.93689869,6.2864644,3.43830759,99.4885,93
ahmet-ts,49.87398975,17.326794,5.08067193,82.6568,41
VG量化,49.82938066,7.940416,4.56025503,71.9599,109
美女爱炒币,49.7978377,5.0043431,0.02668961,100.0,108
0xsept,49.77294717,23.638165,2.03719554,79.7872,219
-BATUR-,49.74744947,5.6538371,7.05390453,99.0099,60
Fullong_ssibal,49.74694444,5.4654744,4.56430917,83.3333,63
ANDY多元幣種爆擊,49.64895165,28.337313,3.6836405,58.3333,79
Cashgpt,49.60796425,19.247703,0.37567342,89.4737,103
B07I1T,49.54581904,52.198116,2.44572349,0.0,115
LawyerTR4281,49.41644736,9.6673525,2.33839032,76.9231,112
CRYPTO_X9,49.337943,16.921021,,79.1667,23
adrenalinprod,49.19674329,47.296687,1.36070988,45.2381,82
番茄土豆,49.17527726,28.46023,2.44805285,26.6667,31
求稳不求快,49.123404,0.0,,97.8723,4
skysailor,49.05599034,30.005699,2.68628784,64.7059,92
百倍百倍,49.03865263,28.984072,4.09508116,70.5882,113
pclaw,48.99075632,22.164189,2.84799185,100.0,78
不爆仓就暴富,48.774885,0.0,,33.3333,2
muaf100,48.549787,6.8169409,,76.9231,8
Yu4n,48.35446164,14.692099,6.20335128,84.4444,46
DungHN_HD,48.233664,0.0,,0.0,0
TheConflictsOfTime,48.18212021,12.270059,3.78452481,38.7597,32
Cruiser365,48.14769665,34.522552,5.06661287,70.2128,130
GridMaster,48.11576137,6.0761401,8.17186296,99.6595,49
win飞龙在天,48.078869,35.503242,,81.0811,23
Patito7777,48.052075,36.37121,,0.0,28
BinhBoo,47.889826,0.0,,69.2308,8
Eliz_MoneyKing,47.80266233,0.06442357,2.25355126,70.2128,50
MASTER_trade_BTC,47.68143563,25.655407,5.4124881,50.0,70
山巅资本,47.635572,4.4485679,,71.4286,15
Dhom15,47.632599,45.776881,1.92479955,84.6154,87
捡尸队长,47.602721,0.0,,82.8571,4
shunami_waves,47.57546627,54.871505,2.88816804,96.8379,37
Furina_de_Fontaine,47.40085486,1.4965539,7.8209268,99.5733,93
珠穆,47.33679596,39.141642,4.00709589,80.2469,100
CheezuCheese,47.25731845,52.296529,3.45346344,89.1247,47
试错者,47.25375,27.898274,,88.2353,11
AI-Auto-Trading,47.23007067,43.896518,2.33040691,98.7622,70
Bitersky,47.20480492,6.1870024,0.91522485,75.2577,100
President_LD,47.175041,0.0,,0.0,0
360麦兜,47.15577433,70.189213,2.2219983,68.4211,217
VT-巴吠,47.11218,0.0,,71.4286,1
Dr_Darsh,47.091976,52.073241,,88.7828,25
MightyDegen,47.0441465,20.688006,3.20556629,96.1905,110
Jamona,46.882902,100.0,,64.3478,22
MOONLIGHT678,46.446015,16.802368,,71.4286,7
Discordian,46.19859122,41.976797,4.65612129,93.2735,42
MasterSoy,45.95950658,35.144051,3.88571845,80.5479,109
ianone,45.922794,24.439977,,88.6957,28
HJ量化,45.90127138,40.623241,2.4883133,81.2933,80
T-3DG,45.89626537,20.763369,0.33255364,77.2727,92
Finance_Dr,45.744798,8.3908779,,85.7143,7
香港陈冠希,45.631849,19.618525,,0.0,4
幺鸡,45.58764291,50.940804,2.10347977,37.8788,129
Wise_Daddy,45.49009221,59.187333,-0.26343471,94.0476,83
何惑今凡,45.41114651,29.552591,,88.0,29
TixPy,45.3779615,47.751529,3.48647617,84.8889,37
阿秀阿秀,44.985479,100.0,,0.0,12
比特币的秘密,44.964216,0.0,,100.0,9
CryptoCycle100X,44.92885435,9.1548163,4.27023239,73.3333,69
Hummingbirdkero,44.926678,10.464068,,70.0,9
猴哥2024,44.884943,0.0,,96.2963,4
Dorian_Nakamoto,44.805174,20.787254,,74.2424,13
KylieMP3,44.798838,82.10281,,71.4286,8
青TsingXBT,44.65995208,20.222594,3.27799536,66.6667,119
AGAMEMN0N,44.51299775,5.5442973,8.72378621,99.7151,33
BTC_cat,44.36715,55.402197,0.34652554,54.5455,96
noblues,44.178277,0.0,,90.0,8
永赚机器人量化策略,43.93278154,33.715127,3.3162074,95.4545,33
AI_BotTrading,43.81661602,16.250788,3.89566965,91.4894,110
2K-to-100K,43.801521,37.077321,,58.3333,27
Alooooord,43.74082863,3.2301649,9.0507982,93.3333,46
Atifmh,43.6808887,40.748047,1.23013912,62.5,128
Poti-1,43.43510221,17.425155,5.32208813,71.7391,117
BitGame,43.39914082,0.59970277,7.59989952,99.7083,85
掘金师,43.231746,34.91854,,50.0,12
Kuyudibi34,43.19186833,41.676487,,33.3333,35
KINGPIN117,43.102129,9.3811756,,100.0,8
Iamkim33,43.05265177,48.453198,2.38819828,90.8163,37
万象更新OL,43.049017,2.1689032,,89.2644,16
Yision,43.040227,3.7430395,,92.8571,9
Copy2me,43.010559,24.053569,,88.75,23
Kartal_CT,42.944536,55.464662,,64.7059,27
九命猫,42.844823,0.0,,75.0,1
約翰史密斯,42.78042346,39.51112,3.88512633,0.0,34
理念帝,42.7554223,52.227992,5.5838408,98.3871,50
poseadion,42.718666,0.0,,81.8182,1
丨日暮途远丨,42.573417,0.0,,90.0,0
王阳明心学,42.536816,31.125319,,66.6667,5
KevenTheTrader,42.501886,5.1053183,,65.625,7
渤涩沌,42.35854993,15.028267,3.06530138,89.1892,101
文丝不动,42.35592157,39.239315,,64.0,29
0xElixir,42.1977788,6.029405,8.8712988,99.4645,84
ScoSky_eth,42.196168,100.0,-0.64792943,55.5556,54
slowNstdyWnDRace,42.15257404,34.674378,2.00267906,66.6667,46
MPVIP-Ethan,42.109969,30.735709,,50.0,13
失情,42.07645158,74.703875,,72.0,30
Algorithmic_Trade,42.06214,100.0,2.99256284,91.6045,142
素年锦时,41.903199,0.0,,100.0,4
Bionic-Risky,41.88412055,59.887203,2.35970413,70.5357,76
冰糖陈,41.88082838,27.968874,1.87322211,100.0,218
A-n-o-n-y-m-o-u-s-,41.775545,52.630671,2.40830909,97.1047,147
Kalz_fx,41.67246619,14.168908,1.94595155,38.4615,38
QTR22STAR3,41.564674,12.958564,,80.198,19
From1kto100k,41.41830264,37.66829,,89.4737,30
三尺财富,41.39426857,52.595593,1.90311006,53.4091,56
Compoundstable,41.38135889,34.46988,,73.6842,28
LLLLLLLL_,41.328447,8.1995888,,87.5,9
市場阿丞,41.156337,38.706701,,20.0,29
Scalping_machine,41.11908682,56.483842,3.86112145,88.8889,33
剝頭皮,41.101653,33.747533,,68.018,7
Kevin_PX,41.07388105,15.482715,6.67704766,83.8889,37
HabbeTrade,41.054787,0.0,,50.0,1
Capital_Driver,41.05059,0.0,,0.0,0
Andresparcero,41.04031739,36.884227,1.61615312,64.8649,154
Ualberta,41.01901507,11.913695,5.03575298,92.4303,39
JamesToSky,40.983449,4.1615073,,100.0,6
Trading-is-easy,40.857046,13.051296,,96.1538,20
NikKo-,40.82074288,2.0933727,6.69453917,78.0142,120
Boss-trader-2016,40.81968464,14.131572,2.56952105,68.0,93
鑫盛合约,40.816187,1.9941186,,100.0,6
Best_Choice_AI_,40.69052389,44.788141,,97.7608,30
HNF35,40.685429,44.641945,,92.8889,18
RICHGURU_JR,40.5942083,12.027747,1.41521742,97.2222,125
For_LD,40.48520895,1.996623,14.58753431,86.9159,30
高级K交易员,40.18224951,29.579512,3.68427309,76.4228,109
sisyphean-rock,40.15409846,15.873654,,98.2891,29
Chokrikiller,40.10014,8.9780528,,67.033,25
短线交易员,40.05757746,56.771728,2.89293015,84.6154,46
只求稳,40.0457126,8.3529504,-0.3576865,96.3636,71
Dr--Money,40.00817,0.0,,81.25,3
汕头量化哥,39.93626984,66.463141,-0.3556634,0.0,186
crypto_olympia,39.930859,22.975473,,71.4286,18
Alpha_Reap_Hedge,39.896521,0.0,,61.1111,0
Bantaam,39.8698105,14.316396,5.88810957,82.6923,137
Kelas_Umum_Dan_Bebas,39.85902432,43.157287,3.71698725,96.0733,37
Tradesignals,39.82330832,46.622859,5.03597865,94.1176,54
AdroitBTC,39.746129,19.428608,,77.551,25
一念999,39.540105,11.095185,,50.0,2
ENDERFX07,39.374223,42.082014,,82.8571,25
Coin-Master-AI,39.368955,36.102429,,64.7619,6
ImSteady,39.21882688,38.276884,2.5474962,94.2029,38
薩爾瓦多共和國,39.086931,6.2993399,,60.7143,3
每天赚钱像喝水,39.048476,2.378816,,100.0,19
蒙声发财998,38.965068,67.98044,7.36183213,52.1739,30
Fleshandbones,38.89972306,29.402544,-0.89917992,0.0,56
TrendWinner,38.83338713,46.363465,2.49176342,43.75,204
王庭战法,38.679557,13.580441,,91.423,19
GALAUA,38.63818533,19.91582,3.6961963,78.6928,102
10U战神业绩说话,38.578086,98.784669,2.71583616,90.7895,41
Awmmm,38.48917299,29.102496,4.39735087,45.098,83
KokopelliTR,38.47574676,42.587573,3.87873774,75.0,34
Meditation_Guru,38.43715683,13.821236,3.8146577,54.5455,73
BTCRYPTOs,38.334779,36.282834,,32.1429,8
叠仓投资,38.30248383,22.945892,3.83610908,100.0,43
9BUSD,38.1709681,24.069582,4.05062903,88.5714,43
Berenxxx,38.11396397,16.717992,5.44611291,71.1111,40
Pentagon_Trader,38.05852622,20.798449,2.17359315,80.6656,133
Tahiri,38.01737981,44.984716,6.855821,0.0,47
小資妮妮,37.942194,69.571162,,12.9032,22
tamerguner,37.905154,0.0,,9.375,2
RODEOTRADER,37.873949,52.291535,,50.0,23
SlimShadyBi_Nance,37.85511152,29.093973,-1.57877519,47.3684,57
Dubai_Trader007,37.821443,50.034447,,100.0,15
Chic_yee,37.647566,5.4099038,,50.0,7
HafizeBot,37.55468612,57.224856,2.81754639,91.8635,37
Lonny_lucky,37.53998196,42.593938,2.53994456,41.6667,217
KocMo85,37.4486605,19.897025,4.27304148,79.8438,101
print_usdt,37.41967329,41.847193,1.32288691,90.0,94
Rhodes22,37.39687588,18.53515,3.47773363,82.3961,61
Kayumanis,37.3738541,14.371332,2.79336207,86.2069,105
Anonymous-User-972b3,37.35673458,60.231758,3.02412769,57.1429,142
Algo_TR,37.30477644,20.706475,5.40168429,95.3826,71
N0tgod,37.28005381,32.97395,2.71644542,66.6667,61
index_口味王,37.226253,13.183667,,46.875,27
请问翻倍要多久,37.197929,58.181417,,5.8824,23
Longkk8,37.14794,14.986076,,88.2979,14
ROSE_VVIP,37.11348464,7.267651,3.30500835,98.2262,111
小五千,37.044893,0.0,,82.3529,6
Profitable_calm,37.024044,0.0,,88.8889,0
Satoshi_Will,36.99757209,10.97245,-0.7936603,62.5,108
Tk-Network,36.878887,4.0831864,,40.0,2
YosufWang,36.864397,11.171109,,57.1429,13
1toTrillion,36.82404457,6.498653,6.67047241,99.2652,123
SriLakshmijoy,36.790262,25.618575,,85.7143,10
静宅,36.72952527,4.3809274,5.51208826,60.6061,130
poo00ooq,36.725521,22.401167,,37.5,19
BlackBoneNft,36.653294,0.0,,66.6667,2
Stallone2222,36.65073727,20.334763,4.98221973,78.7484,105
mrle14186,36.47311521,15.778986,2.40997932,50.0,127
BuoyantCorp,36.40439252,32.962408,2.96622994,41.9355,179
yangweili,36.23435544,0.0,3.95380122,78.803,120
CarlosWale,36.20273,28.685383,,40.0,8
LYC_SK,36.1509276,28.428309,2.77891343,96.6431,58
交易员神奇哥,36.096042,52.170149,,42.8571,11
AI-Dog,36.09271379,13.181514,6.54617534,92.6316,63
Devalerim,35.85729038,46.019719,1.8682597,60.8696,38
小呀小白菜,35.7861653,17.234038,4.9938406,64.375,147
Kaidoooo,35.785181,5.3353513,,66.6667,0
Mdthoughts,35.73010515,59.213617,1.14926159,87.0482,73
James-AI-Trading,35.72275717,11.934662,6.5994851,92.9373,61
呆呆喵,35.717087,45.149629,,76.9231,15
逍遥公子,35.634594,1.6116336,,100.0,3
Zn93,35.609122,29.816535,,51.4706,8
币海掏金,35.584401,13.283055,,0.0,6
BTC_eater,35.55399714,27.72214,2.33620218,54.902,41
多多的春天,35.539292,0.0,,85.1852,1
CryptoGrafi,35.53781113,68.235128,3.628357,46.6667,38
阿隆老闆,35.51430614,42.954718,2.68637129,75.0,201
Brave_niuniu_2,35.465797,15.712273,,70.1987,20
彼岸的猫,35.442025,9.4135449,,61.5385,10
pig_diggy,35.385407,30.459568,,62.5,3
Luc_COIN_TR,35.38066875,71.437173,6.1756233,92.1429,48
AZDI_1,35.343791,66.567597,,91.4894,21
Dhoni_7,35.15790474,26.569823,0.73940548,89.3855,41
一起做梦,35.09281275,5.6008878,5.65796938,62.7451,35
渺小的王者,35.05506326,57.106175,,99.2126,28
Berry999,35.012139,8.5236425,,100.0,21
Anhdang03,35.000245,1.2014089,,82.1429,8
