nickname,roi,mdd,sharpRatio,winRate
添添赚-机会交易,35.97893556,29.015366,,72.0
SaiGonCrypto,35.95679406,20.661952,4.26163002,96.8037
DonFlamengo,35.8934119,15.20666,3.94689424,97.5104
qqlee,35.88086932,22.261146,2.35971511,81.5789
index_口味王,35.878014,13.183667,,43.75
市場阿丞,35.876411,38.706701,,20.0
唐华斑竹,35.86247663,6.5772957,6.80486451,100.0
午后阳光,35.80825036,9.9912899,8.20462997,54.7945
呆呆喵,35.767505,45.149629,,75.0
168HengHeng,35.703547,12.521458,,85.7143
89098,35.69772657,37.945055,2.95397582,93.985
buffy_bull,35.680068,0.0,,90.4762
Rostyslav5010,35.674473,27.634858,,81.8182
fluxcapacitor,35.65996991,6.9489126,3.74632378,78.8732
创投增值2,35.630357,9.1115522,,92.3077
Satoshi_Will,35.6247564,10.97245,-0.89813546,50.0
SyoshinMakoto,35.552561,0.0,,40.0
蚂蚁仓-奔向牛市,35.52123906,27.160594,3.7826848,92.1053
VeronicaUA,35.48781753,25.516501,3.30959588,80.0469
algotrade01x,35.451722,9.1183332,,100.0
朝阳热心群众,35.431202,3.6913391,,64.2857
VariasAltcoins,35.357817,0.0,,76.0
放長線釣大魚,35.351733,42.943685,,54.1667
跑赢大盘,35.325805,32.117335,,46.3918
print_usdt,35.27509615,41.847193,1.37564902,80.0
Crypto_Money_Machine,35.19826383,3.772268,3.47520742,93.3333
稳稳胜,35.14125499,27.207363,2.88869662,89.3617
PlymouthBot,35.12529046,16.031104,8.60352649,90.8922
福佑满天星量化机器人,35.073764,0.0,,84.9206
LunarGirl,35.04004459,28.799291,2.86623015,81.1518
Berry999,35.012139,8.5236425,,100.0
EnaADA,34.90072166,33.181247,3.20668442,75.0
GODEXSAMAWAR,34.86336481,33.064866,3.03918829,36.8421
tianshuijiejie,34.816609,13.166775,,0.0
捡尸队长,34.649004,0.0,,74.0741
暗夜ake,34.580757,0.0,,40.0
币圈一个墙头草,34.566948,1.0099804,,85.7143
交易员浩天,34.55405507,38.052892,3.09667577,50.5747
JamesToSky,34.544835,4.1615073,,100.0
世纪大道,34.52449345,1.5233433,5.4074871,100.0
静宅,34.49239009,4.3809274,5.30910497,58.8235
RoninTradingSchool,34.34168207,60.789493,3.3740934,94.1176
MasterRayn,34.2049929,19.200496,5.42350424,81.8182
Here_or_no_thing,34.009077,73.471838,,75.0
合约量化对冲,33.93253775,10.542531,2.39771365,50.4854
我要买GT啊嗷,33.896265,0.0,,0.0
Whale11,33.63930374,7.1765721,1.28713512,98.7654
NotNoWhen,33.560419,20.029962,,61.7021
Copy_King_2024,33.389276,25.779323,,95.4338
求稳不求快,33.316911,0.0,,96.2963
MC-ZimWang,33.277342,9.6408043,,83.871
KitoCoin,33.183707,23.200704,,69.4444
MSDubai,33.03027909,25.31768,3.43605259,93.3333
Styleo,33.00671545,40.506414,2.21266016,0.0
ENDERFX07,32.97709,42.082014,,84.2105
Knance,32.86132011,18.347192,3.18313827,53.7313
MrT_88,32.840708,6.9390897,,0.0
Tpando,32.759728,30.042819,,51.5358
DungHN_HD,32.645726,20.41758,,50.0
MCS-TRade,32.5869,6.9028887,,76.4706
TheFox007,32.511844,2.9559147,,75.0
Rocky-Pro,32.50822108,17.726039,4.48537543,79.84
十鱼TenFish,32.465041,9.9182519,,72.2222
Anhdang03,32.444159,1.2014089,,84.0
猴哥2024,32.403574,0.0,,95.6522
AlbertOntario,32.392779,0.187322,,88.8889
王庭战法,32.386749,13.580441,,89.5161
番茄土豆,32.38050757,28.46023,2.92821927,57.1429
salesforce,32.30937569,56.141993,2.67753394,7.8947
poo00ooq,32.279071,22.401167,,37.5
Bionic-Profit-Trades,32.27818522,72.227079,2.66432688,65.5462
向阳999,32.1959128,22.657037,5.59451981,68.75
GoodBuy2024,32.190311,22.083173,,90.0
明天打酱油,32.150728,19.245604,,50.0
CryptoGolub,32.035377,23.988285,,36.3636
anto_Q,32.014113,12.118231,,62.5
LillyTrades,31.98300009,17.421751,4.26110472,78.5714
Imdogefather,31.954533,27.877956,,0.0
NovaCapital,31.878519,48.726205,,83.3333
ChenO_O,31.87306827,46.950993,4.52019603,35.0
ALGO_GOAT,31.83163478,11.775435,4.98763955,40.2597
FredyFlamengo,31.82726487,12.297938,4.22119575,96.4143
X-Number-1,31.763457,34.217325,,91.5493
Mai_Duyen_Idol,31.73108008,30.93122,3.92877011,99.0783
JRTraders,31.66718442,4.6447993,3.3997175,85.7143
肥肥比特币,31.6532,8.6901955,,97.2973
心理学大师,31.627464,7.5144014,,91.6667
BitHolycoin,31.6268824,0.0,4.41569195,99.5726
VenomAlgo,31.601414,16.99331,,79.4872
Pairacle,31.55973226,49.264252,3.32831416,83.6735
Pig-God,31.32862207,29.022468,2.77996339,77.7778
lazyquant,31.315778,0.55305171,,100.0
ZOGLA100,31.29426847,8.6032462,3.68640925,50.0
mahdi246,31.23748172,17.53871,3.62587005,96.3855
大作手宏哥,31.22768457,55.711893,3.75305384,14.2857
自由万岁,31.205943,65.346945,,0.0
大海131419,31.18447506,32.508709,3.47211667,70.5426
Sahmeran-Naz,31.080538,9.0715606,,94.7368
MaximumProfit,31.05553,12.252954,,88.8889
slow-todaycrow,31.038138,17.185458,,50.0
祿Luki,31.024717,37.227138,,92.0
金闪闪31313,30.978906,9.663227,,66.6667
Tesfer,30.967371,0.061724,,0.0
coinswolf,30.91327,1.7039859,,90.2439
甜西瓜,30.909376,85.422927,,86.1111
Niel-A,30.86634292,66.048106,5.61277781,63.1579
稳稳的zk,30.828915,10.019592,,83.3333
ScrapperMaster,30.788211,0.0,,100.0
MichaelMarcus,30.733194,8.6738566,,44.4444
交易员海洪,30.690369,5.6244403,,0.0
NoTrading_NoLife,30.682738,0.0,,60.0
Anonymous-User-c8f8b,30.48918936,9.2941512,1.69555671,50.0
严格设置止损,30.470591,51.677516,,68.1818
Bot_Satohi,30.378009,25.114878,,94.0
Catch3,30.31599035,39.602555,2.86800289,64.9123
TaqMan,30.254601,0.0,,62.5
哈西布,30.17343848,58.024201,6.6033397,79.771
PlymouthAI,30.171565,8.6273437,,68.7583
Sprinter_from_Bybit,30.154341,41.209783,,98.1043
Gordomapostador,30.12168311,3.0239873,-1.45715784,92.8571
1Ellonmask,30.12028,26.566338,,94.6237
Lucky2066,30.066033,5.5489102,,95.0
nteja21,30.03651425,22.320445,3.35705692,66.6667
所有的美好,29.976727,34.46301,,82.2222
天理循环,29.94811441,50.66426,1.39237955,40.0
比特皇vip,29.88508949,44.367181,3.335043,50.0
NO-ZERO,29.867043,62.684526,,61.1111
SL9999,29.837943,62.150601,,83.6957
Max-Alpha,29.81644295,50.11182,2.62206983,100.0
Khan_bd,29.814148,20.037661,,56.0
Iceklanll,29.730095,0.0,,100.0
Bising1324,29.71994904,14.171409,2.41771871,78.125
FXCryptoBots,29.688847,0.60417412,,83.0928
YIRANKYM,29.44702821,14.842833,5.9743325,57.1429
BillyNFT-UA,29.4060128,17.324523,2.71314227,100.0
AiTradePro,29.32355008,5.5876377,,99.2979
Longkk8,29.194198,14.986076,,86.9565
Tudemunx1000,29.154352,24.606916,,33.3333
Sexyguy123,29.140722,39.957304,,84.0517
StableFund,29.112234,5.9493217,,73.0769
阳光幸运快乐,29.080842,33.031871,,83.8095
MoonrakerALTs,29.01341438,11.503442,1.69961821,87.0968
zilzu,28.99643927,22.155195,2.72312844,56.9444
Trading-Journey,28.99032957,14.417866,3.2904592,92.5287
WolfBot,28.97486512,10.345272,,100.0
TAGTrading,28.958816,0.0,,100.0
Orkooo,28.91040658,18.413527,2.16757209,77.2727
ADA操作,28.88504138,49.546204,2.25860443,33.3333
Serebrum,28.88226341,20.513325,1.4529422,68.1818
蓝泡泡翻车鱼,28.8642311,55.26315,3.56316755,46.5116
ROOMAX-PATEL,28.86169338,49.89935,1.47883774,84.466
Dr-coin,28.81808,9.3591484,,98.5185
Thomased1103,28.769873,0.0,,93.9326
西方臻选量化2,28.62510063,56.630051,2.91047842,92.0204
Duogozen9x,28.57839414,54.728102,2.08354636,89.5833
Luay1990,28.536161,30.364817,,96.9697
SurvivalOfTheFittest,28.466569,0.0,,0.0
UInvest,28.41598544,3.6095642,2.26868691,69.2308
好运来666,28.288624,4.4269531,,93.75
龙虎升腾,28.247217,4.2001408,,100.0
有如神助,28.22371678,2.5556926,7.85950564,95.1993
悟道一生,28.204291,17.448425,,87.931
Malik7007,28.02352829,63.298635,0.91490469,92.5926
Roxy085,28.0222625,27.530908,2.06550183,80.3681
船长2024,27.938958,30.783663,,75.0
FutureProTrader,27.853948,0.0,,100.0
时迁,27.6749292,12.992794,5.09124394,75.0
TraderQwz,27.6654622,39.852965,1.38906739,36.3636
交易员洪哥,27.657375,47.262473,,33.3333
pat_calm,27.514723,20.406164,,91.1348
FMH_CRYPTO,27.50794147,22.039883,2.44300125,96.2963
Krypto_fund,27.504709,17.894117,,69.1756
TREND_UP_,27.50089553,21.448704,2.297768,60.0
KenjiChiang,27.48127231,25.088828,5.79095892,100.0
white_tradest,27.421175,4.5098466,,0.0
comet,27.36775601,65.991253,2.84207343,50.0
Sharkspeare,27.367155,1.5184298,,80.0
DivergenceTrading,27.36171003,40.710174,1.89134233,81.7391
ALLFORTRADING,27.28998384,3.2664657,0.86316894,61.9048
趋势为王111,27.288155,3.8103719,,33.3333
AP-9,27.188617,6.914962,,50.0
CryptoLordMaster,27.112412,0.0,,100.0
Alukd_ace2023,27.02353926,14.529363,4.4385915,0.0
云殿,26.992015,0.0,,46.5909
猫猫猫猫,26.989526,0.0,,91.6667
小五千,26.863522,0.0,,82.1429
benson_trading_desk2,26.85570189,14.642588,2.03735443,77.0833
Agent-Hali,26.826983,0.0,,0.0
0xmarch,26.80345094,28.767619,2.17006227,54.4444
MCD_Fidelity,26.74947664,6.9718475,6.85726934,79.2157
Yaroslav_Krasko,26.746144,12.695545,,33.3333
SlowFlowPortfolio,26.739564,29.148615,,80.9524
一起做梦,26.67474767,5.6008878,5.72110755,60.3774
MrAnonymous9119,26.67315623,2.3063466,7.11621823,69.4377
兵塘血栗-坐杀博徒,26.63110663,37.519077,2.54999316,0.0
LLLLLLLL_,26.573734,8.1995888,,85.7143
VIPCRYPTO,26.47352595,20.604844,2.28356212,97.0988
1000U博100万U,26.3593493,39.483099,2.53449816,57.1429
Zen_Alpha,26.298354,0.57832371,,100.0
NEWAF,26.282505,0.0,,90.9091
HLUAN28796,26.25972545,36.690681,2.19700138,42.8571
AmbroCapital,26.22801745,30.596287,3.34401454,96.4371
IdolCapital,26.202376,8.4813674,,22.2222
win飞龙在天,26.198757,35.503242,,78.7879
TeacherHan,26.19522,44.267199,,68.2927
小刀砍大树,26.183963,50.540759,,95.1872
鱼庄主,26.17730605,10.24458,4.96133355,88.0
TradingMasterpro,26.154048,0.0,,70.0
早点赚够一个亿退休,26.14220425,15.798158,2.72416377,80.0
_-win-win_scenario-_,26.130122,10.685046,,26.6667
Nasti-Pro,26.09894001,23.656884,4.07815524,82.8704
ScalperPanda,26.041126,6.6483217,,93.0233
贝贝1988,25.978718,5.4828686,,90.9091
CAIO_Thailand,25.950549,49.328692,,82.7586
素年锦时,25.948938,0.0,,100.0
JustFollowTheTrend,25.920529,9.1658591,,91.9643
CryptoHunter5,25.88397384,9.1700609,6.94793307,98.2143
Siomay,25.842726,0.0,,100.0
凡木生才,25.83936016,45.676086,2.15870167,88.4615
听听,25.837933,27.995075,,45.4545
Racing_Profits,25.73464262,15.076971,1.70079908,61.5385
DDD慢就是快,25.67759,9.2789852,,75.0
TraderBaskan,25.67654839,28.69363,0.43060098,100.0
Selobank,25.64336646,40.127585,2.11429507,92.2222
EuropeTrade,25.60362608,35.636443,2.07813519,76.9231
Coinomix,25.58038873,23.616863,0.41534486,36.3636
SurajDahiya,25.57280683,27.55778,,86.0963
持续盈利稳中求进,25.55562665,27.303267,4.16419741,94.5946
Commander_Red,25.501455,0.0,,0.0
vambot,25.50027766,12.591635,4.62246396,99.2716
黑白不分,25.444482,17.150228,,75.0
搏未来,25.428876,2.2331389,,85.0
Nomansky,25.392128,0.0,,100.0
VIVUINVEST,25.38479088,50.449268,2.72394421,40.0
卢姥爷,25.352251,7.0543461,,94.6429
AmadeusCrypto,25.32223452,17.066406,2.59499258,52.381
一个量化交易员,25.22726546,38.281003,2.64234106,76.0
mira_falcon,25.16961001,15.213386,4.91880987,25.0
Mr_Goat_plus,25.02530125,9.3888661,0.35962988,87.8788
angelcake,24.99960945,14.404026,-0.40814816,88.4848
艺术就是合约,24.936027,9.8928942,,71.4286
FRS-USDT,24.9093489,22.206749,1.67765471,33.3333
247Trading,24.783318,8.6066797,,58.4098
燕雀醉青天,24.779509,8.4544719,,100.0
Wyston5252,24.72786925,20.460302,5.46889949,81.6092
Miguel1191,24.72401857,25.073937,1.2656715,33.3333
MyLDSS,24.707453,0.0,,0.0
1MillionUsd_,24.67621528,21.567561,3.08170102,89.3204
小帅老师,24.653546,0.0,,0.0
策天凤,24.63754702,36.856878,3.37788953,84.6154
Greenofdollar,24.57120883,38.507821,1.14942021,98.9247
FollowForWin,24.56396653,40.643662,2.64301197,87.6923
WhalesKINGDOM,24.54275708,6.7285765,2.51442519,91.8182
DLTeo,24.513556,8.5711281,,50.0
戒贪,24.506889,45.677849,,95.5645
搜搜比特币,24.50035028,15.376404,3.81618543,94.7368
DHSTrader,24.48413,59.190938,,89.5105
月之暗面,24.42352809,47.938473,5.09987273,78.3333
SaifuTraderMoyeMoye,24.406887,0.26416508,,90.0
ScalptradeAI,24.375308,0.0,,70.5882
BobbyAxeAxelrod,24.31010117,18.423928,2.51545176,63.3333
Wesfin,24.30495903,47.009874,3.76168283,0.0
Crypto_scalp_Penguin,24.26019734,27.721837,3.35419793,98.4524
福来运转,24.177169,0.40444353,,25.0
Slow_but-Sure,24.16612472,17.704046,3.97383947,98.1818
Hannah1311,24.099087,17.018492,,88.8889
邹先森,24.04727642,42.514913,4.77646311,91.6667
ValarMorghulis17,23.8820459,9.1189599,0.4844585,100.0
lavvod,23.84458176,29.354832,2.33843851,80.0
MadAztec,23.7866788,35.65975,1.58417166,90.0
MWKAMEL,23.74475626,11.646887,,69.5652
Momentum-Alchemist,23.69413833,26.453807,5.0010748,48.8971
CHULTOOx3,23.637988,0.83863285,,70.1389
Chino_PE,23.5399999,24.157111,,64.7059
TradingBotAlpha,23.5340197,12.062812,6.40401016,98.2659
HUMMMMMMMM,23.52189,0.0,,41.6667
CopyApeCapital,23.46571651,2.5318413,8.34024236,95.8126
BtbKing,23.44988734,10.482691,3.19038486,76.4706
Charon卡戎AI量化,23.37030794,18.042696,3.81325836,68.75
Gremio09,23.34847526,35.026485,2.9313015,45.1965
TulipTrades,23.32488869,13.875399,5.79143861,83.0189
Doodl3,23.312084,5.2283579,,100.0
老韭菜黑某,23.233188,4.0147235,,60.0
大道至简666,23.214172,5.9232361,,75.0
比特币的秘密,23.183414,0.0,,100.0
无视涨跌机器人策略,23.14263597,0.0,3.60083455,100.0
INSANELYGIFTED,23.05524085,42.653758,2.59681605,85.7143
natoshisakamoto_tr,23.054262,3.2546705,,100.0
money_ant,23.054221,8.3633695,,72.2222
Yves_C_AI,23.01457917,5.837642,1.70348649,81.25
韭菜教主,23.005657,0.55927661,,50.0
LightDim,22.92665545,6.4750069,2.60619963,90.0
Bossss1103,22.914754,0.07337665,,87.0968
0xfake,22.900764,7.1897264,,50.0
KALzais,22.89896535,15.371931,3.68964044,79.4118
Rainmaker27,22.87276,0.0,,51.8182
东橘,22.80108225,27.630729,1.98020218,45.0
Ksd20p,22.79739936,1.1293803,7.38778745,88.3721
LemonTrades,22.64382986,38.585014,2.52591596,88.7324
天玄,22.606106,1.8595603,,88.2353
青蛙瓜瓜,22.443079,57.752345,,46.4286
Bit骑士,22.439061,5.1430772,,45.4545
神算树林,22.37436831,29.771837,0.70449758,66.6667
EkoG,22.328977,0.0,,100.0
--Crypto_Boss--,22.283317,63.473263,,75.5556
Crypto-the-only,22.248762,43.524798,,98.8024
朽木逢春,22.187337,11.428405,,51.3761
Kriptona1,22.18258737,88.352783,,77.7778
zimotsang,22.12454114,6.1800334,0.78065963,88.8889
sara_win,22.109762,0.0,,33.3333
Invest4Winners,22.063446,19.512901,,66.6667
GTRadar-BULL,22.03091313,12.329959,4.87139985,35.0649
稳健经营,22.0263997,0.33392712,0.57995648,50.0
西西弗美股,21.999282,50.669237,,72.093
黄金豉油鸡,21.996212,1.2391496,,95.9248
曾曾,21.977797,3.3201987,,100.0
Yongyong-,21.896681,22.450265,,93.9394
Tidewatcher,21.81636047,77.478287,3.10784045,34.7826
lucky甄选量化,21.80352476,5.7806201,3.73332229,75.8391
Im_Annie,21.77348389,8.1545794,1.14959425,63.6364
Lowriskdud,21.67905336,48.71239,0.8860991,48.4375
TeamAxe,21.638437,3.4002841,,87.5
TheBigPockets,21.566264,19.310309,,84.8485
米虫助手,21.53789,0.0,,66.6667
牛市向前冲,21.508997,0.84506224,,87.8658
GrowMoreTogether,21.502056,0.0,,100.0
散修-Wang,21.50032206,48.269889,1.8636881,7.438
CYBASTER,21.41952247,16.48438,3.37519478,41.1765
WealthGroup,21.416383,0.758854,,75.0
ZeusInCrypto,21.39661919,22.455998,1.17770087,77.7778
Turtle_Run,21.389819,57.577447,,88.7324
Fregat2,21.374345,19.352197,,77.0197
决胜时刻,21.27195,8.8324227,,0.0
WallStreetBattler,21.267064,3.1234143,,100.0
Wiki1976,21.22096,2.1637355,,57.1429
Zero_Liquidation,21.17197271,33.890406,2.66227083,26.4706
darkcoffeeshot,21.16071593,0.64223548,4.35303426,83.3333
Winning-Robo,21.148012,0.04195831,,98.9796
Timenacci,21.08029571,18.151059,3.59271054,98.5915
CnTraderTe,21.04485442,15.106386,1.17371173,97.9487
天天向上DayDayUp,20.998208,9.579225,,69.2308
KURSADBUCAK,20.95028347,47.244284,1.3067314,83.3333
E-Zeyn,20.939533,0.0,,76.9231
杭州阿宝,20.824962,0.27938535,,90.0
JoeToMoon,20.81555082,12.383827,0.11376314,78.9474
怀揣暴富梦想的交易员,20.81261798,17.843992,3.40365759,94.9367
伟哥牛牛,20.77725255,13.362792,3.77505739,60.7143
黄粱一梦,20.76892801,38.09551,1.95141805,96.9512
叶天帝,20.763944,8.2896556,,41.9355
btc来带单,20.738597,0.0,,0.0
London-Trade-House,20.73371178,15.59021,4.85370217,50.0
Bullishmarket,20.661126,17.09092,,76.0
千元战神,20.640005,4.2627282,,95.7447
盈1009,20.62883098,24.032527,5.32911593,68.1818
MGong,20.614487,90.368282,,53.5714
Amstrongalida,20.60961285,32.93568,3.16443595,90.2439
鸿蒙紫气,20.590133,8.7808871,,0.0
Kripto-Cengiz,20.57183352,30.398342,2.57594672,96.0784
Oracle-of-crypton,20.484619,7.2751342,,90.0
交易君子李,20.40916679,6.6561658,2.82872115,50.0
牛多多888,20.397755,16.19557,,76.9231
Lucy_Lin,20.3846949,2.0268046,1.59240841,100.0
低吸高抛投资者,20.35627973,10.102252,3.60882162,0.0
小城故事多,20.35049683,1.2474486,4.23064328,87.5
Supertradinghaha,20.34112545,37.403222,0.9744414,75.0
JackTheTrader,20.31356857,5.0363911,2.59045155,93.617
CryptoWhale88,20.30735828,21.375358,5.18655,83.3333
辛地,20.25498781,13.206902,,88.2353
只因你太美ik,20.228738,7.4866707,,77.2727
GalaxyLegend,20.183071,9.1270938,,99.3939
trader_ssw,20.18017299,15.214664,1.63422987,88.8889
MurtiTheTrader,20.138196,21.540161,,92.9688
2024好运连连,20.13021036,0.0,3.89629016,80.0
Sprints_vns,20.12619535,11.282337,3.66561826,60.0
一本万李,20.124129,36.925652,,62.5
米克貓比特幣-低頻交易號,20.10184479,3.6013499,6.22020519,75.0
SDSS99727,20.082462,4.8016755,,0.0
AlgoKing,20.07815,20.533825,,48.6486
Better_Than_AI,20.055977,2.9349476,,80.0
趋势交易验证者,20.02435386,22.069471,,37.931
Jasmine-88,19.99489374,25.983208,2.7407497,53.8462
WildFireSax,19.928819,100.0,,83.75
韭皇KingOfJiucai,19.90843323,17.312086,2.44247317,48.7805
coindoctoru,19.90087919,2.0266235,7.68517308,89.4737
Chart_Wizard,19.897834,2.6676192,,86.2069
GRKC2024,19.865745,1.7049981,,75.5556
mrle14186,19.81415067,15.778986,2.39640884,50.0
Blu3wings86,19.808902,19.511236,,86.2069
Hsin-trader,19.80546949,25.932034,3.51475037,58.3333
clearWwater,19.77372122,3.8805737,7.54854914,96.6006
爆仓俱乐部,19.766692,4.9250147,,100.0
龙行天下八方来财,19.71820112,73.06922,3.8304461,61.5385
DjangoTC,19.71078,0.0,,100.0
EurCat_777,19.672353,39.39011,,48.1481
百倍百倍小宝贝,19.66845,62.956491,,87.3239
Catabult,19.56349,18.179964,,90.3509
Pro-BTC,19.5102087,5.9133488,5.3822571,94.8718
VyanasCrypto,19.47132685,4.9120214,3.25892961,89.4737
TheBtcTrader,19.463991,1.2936091,,75.0
KEMENT11,19.394379,14.228657,,81.25
steadyman2024,19.34470921,56.399572,2.91996279,53.2847
bitboxer_doo,19.3437962,19.244986,2.61027313,53.3333
Anonymous-User-a007a,19.30580316,25.597131,4.04702548,97.449
Bimpi,19.29502314,5.5130359,4.14658138,99.0741
试错者,19.218477,27.898274,,86.0465
GT淼,19.170822,18.852313,,85.7143
大鹏盛世,19.15895378,22.651358,-0.58352974,77.7778
RIOSE_FollowingTrend,19.1311032,9.4625054,4.24026406,50.0
RR-King,19.11475241,18.647603,3.23020621,67.8571
装甲列车,19.094998,24.878425,,75.0
EasyTraderBot,19.001002,0.12975374,,92.674
Bsp9T,18.96237,0.66588848,,90.9091
DVA2,18.94566451,19.445987,1.23217929,61.8182
鱼你在一起,18.927104,34.470783,,0.0
王思Q,18.89105,45.255742,,50.0
Forester777,18.87308742,46.459912,1.4627668,64.0
FatihBaki,18.839315,35.913198,,92.3077
novakapital,18.83156632,7.4097331,2.70200419,50.0
蚂蚁量化,18.817767,0.75707884,,79.1667
Roger_yl,18.804447,84.54053,3.52662226,25.0
Nukro16,18.80006926,49.86787,6.55897225,90.8046
Ploypress,18.7814501,16.726335,3.7172969,78.5714
iSmellMoney,18.732215,3.841402,,66.6667
ComeFlyWithMe,18.690711,0.0,,95.5556
peterWNG,18.68728874,40.31736,2.89684238,50.0
Swing_Trade,18.672006,3.2465243,,56.25
ElonMusk1000,18.63400638,45.76767,2.54363871,60.0
大王NIUBEER,18.58966023,31.340338,2.45441242,77.7778
天地一蜉蝣,18.58304756,1.1133575,0.99301312,88.4615
窥禅,18.579178,0.0,,93.75
earnwithsapna,18.56473,0.0,,100.0
辰得鑫,18.5146047,0.56487171,14.91566469,99.8384
Tony_TraderNo1,18.499232,11.97169,,82.1429
1000u挑战1000e,18.47978238,27.785408,2.2028859,55.5556
Cenno,18.3606721,14.817211,4.51303858,28.5714
CinGin,18.33583929,71.236569,1.38128666,82.5
Devalerim,18.29541676,46.019719,2.03225582,64.0
逍遥公子,18.264691,1.6116336,,66.6667
tnazarly_crypto,18.227265,14.351462,,98.0
Seth1256,18.225739,11.358759,,0.0
KiWiQuant1,18.217917,25.088451,,38.764
TallhaSarwar,18.19687278,35.438507,1.20663741,93.75
Enoty,18.18647606,5.0959742,2.70214908,99.802
noblues,18.131732,0.0,,88.8889
_微尘_,18.1184546,38.773973,0.08522013,12.5
double_thinks,18.094412,5.816842,,57.1429
kingDymka,18.087362,13.356872,,90.625
Tradeskipper,18.078748,51.824308,,98.1395
1-million,18.054023,53.845775,,84.0
Psal77,18.04008379,8.7540645,2.20031019,65.2174
Dr-ANAETHESIA,18.00109264,56.495838,1.89944993,94.898
最稳定,17.95831107,27.747718,0.56130109,71.4286
NvDuc228,17.957338,5.3423067,,73.6842
btcdacong,17.92603809,44.818537,-3.80545301,74.1935
龙总,17.92405,0.03099848,,57.1429
Kapten707,17.922554,14.468706,,66.6667
BER-2,17.89906471,65.282801,1.07886761,0.0
GreedyAI,17.84745522,2.778342,6.2991273,100.0
Lahiko,17.79979916,43.473467,3.74457002,50.0
SimplyMoney,17.636683,74.054823,,86.6667
微okx50f,17.636664,6.7615877,,50.0
Walldam,17.540548,18.892191,,90.7692
淡颜,17.506703,38.945294,,100.0
TheRSIguy,17.498428,37.338617,,61.9048
champion988,17.460289,6.8866228,,73.4317
userreviewbot,17.42572031,4.3881734,4.6854411,56.0606
Woodrow-Wilson,17.39775602,43.108307,2.82674761,37.2024
盈利1000万,17.34862173,35.247405,3.1373904,0.0
財源廣進前程似錦,17.347279,0.0,,100.0
Leloc0Cx,17.340895,0.0,,0.0
DDB-AI-Signal,17.330618,1.5825632,,80.0
泽金-波灵盖,17.298897,41.210715,,90.0
牛市要做多,17.28681,0.0,,100.0
OpportunityTaker,17.266812,4.1845164,,100.0
冲千万,17.247502,59.168628,1.67123321,0.0
SiJahat,17.238054,37.386003,,64.6617
超限交易猿,17.17132688,41.183373,2.94772493,0.0
AI永不爆仓,17.16513949,7.6232951,4.30259055,47.8947
Teorey,17.1159109,0.94820531,,100.0
水果王,17.08198903,9.6194656,0.3240292,88.8889
lynkyu,17.070197,0.0,,72.7273
滚仓王,17.053411,41.485965,,23.0769
MakeItGreen,16.995579,0.0,,42.8571
圆满,16.959579,3.6412247,,77.7778
TacticStrategy,16.95655443,9.1689065,5.95357607,95.7672
Dr--Money,16.949645,0.86939458,,72.7273
starless9,16.85094596,10.384586,4.13894278,96.6454
SvetBG,16.80088168,9.6802158,3.9333417,78.9474
Lilulicious_Trading,16.773144,16.677994,,86.6667
投资是种乐趣,16.684648,58.041511,,100.0
Tradebrothers,16.60384257,20.570121,3.54247807,77.0186
CTA_ChannelCMT,16.59232863,12.161852,1.98909627,34.9112
TOMKIT,16.57448202,68.534431,1.00780948,82.1053
MASK-AI-PRO,16.571627,0.0,,85.7143
HazySundae,16.56038882,75.578988,2.15550824,55.1724
Under4LeafClover,16.53633812,14.033435,,82.4561
不凡668899,16.525883,5.7496329,,78.453
CS_archi21,16.48761924,89.253146,5.92917164,52.1739
Vaikweb,16.487124,28.569456,2.41905153,66.6667
LiLiSweetHeart,16.45100345,11.451449,3.31884683,25.7364
何以止忧只有暴富,16.27923773,51.897211,3.47887323,82.3529
金牌猎杀达达,16.244384,19.230524,,0.0
X_Bitcoin,16.19981491,10.257131,4.97405223,57.377
宁波币侠,16.19873065,4.2479981,2.9084298,50.0
幻想一夜暴富别来,16.144201,48.442269,,60.0
量徳-司马,16.143501,2.4194156,,83.3333
THAMLAM,16.113611,1.7357666,,92.9412
Xubair_AhmeX,16.082437,7.1081861,,97.5069
阿童木趋势量化,16.07228366,4.4634722,-0.50242849,54.2857
CrazyBallz,16.00128005,13.555942,1.32412093,93.0085
Tidered263,15.9933424,28.474302,2.71645059,95.2381
DoubleJumps,15.954005,31.451185,,33.3333
鸭帮帕鲁,15.929207,0.0,,100.0
比特天花板-赚钱机器,15.92438817,55.224416,1.938765,91.6667
AlphaProfits,15.83335133,2.5227285,7.95536193,70.0787
hoy_hoy,15.773158,16.534721,,62.5
Subject,15.744926,12.217751,,0.0
胜烨,15.743203,0.46592518,,100.0
Borsacibaba-钱,15.70673323,54.217579,3.28560106,89.2857
goldsmithji,15.69337976,38.60998,,0.0
BitMaster_,15.66367402,56.771484,2.76723528,56.7797
币圈记,15.66071,1.3395881,,87.5
涨声一片,15.65264574,82.789937,2.43815718,77.7778
DigitalAssetTrader,15.58787,0.0,,100.0
Short-term_King,15.52325462,60.525193,3.34394895,91.8699
Andres-cativa,15.51132914,5.3789895,7.6023584,90.625
DipMore,15.50330391,11.870282,4.10549672,98.5577
Nasionalisme,15.489023,3.3013873,,93.1034
Mreoz,15.43662405,6.7505231,5.19720293,77.7778
MultiTimeframe,15.42705137,43.970626,1.61582259,61.1111
