Date: 2023-03-31 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1793.28
Date: 2023-03-31 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1825.52
Date: 2023-04-01 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1822.2
Date: 2023-04-01 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1826.0
Date: 2023-04-01 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1824.48
Date: 2023-04-01 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1817.22
Date: 2023-04-02 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1821.2
Date: 2023-04-02 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1821.86
Date: 2023-04-02 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1817.7
Date: 2023-04-02 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1801.87
Date: 2023-04-03 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1794.78
Date: 2023-04-03 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1778.36
Date: 2023-04-03 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1808.11
Date: 2023-04-03 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1801.22
Date: 2023-04-04 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1810.99
Date: 2023-04-04 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1809.39
Date: 2023-04-04 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1864.31
Date: 2023-04-04 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1870.29
Date: 2023-04-05 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1870.58
Date: 2023-04-05 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1912.11
Date: 2023-04-05 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1914.0
Date: 2023-04-05 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1898.81
Date: 2023-04-06 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1908.71
Date: 2023-04-06 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1888.65
Date: 2023-04-06 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1869.46
Date: 2023-04-06 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1875.5
Date: 2023-04-07 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1873.28
Date: 2023-04-07 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1871.49
Date: 2023-04-07 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1850.2
Date: 2023-04-07 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1859.27
Date: 2023-04-08 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1864.36
Date: 2023-04-08 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1879.06
Date: 2023-04-08 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1868.55
Date: 2023-04-08 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1859.99
Date: 2023-04-09 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1849.2
Date: 2023-04-09 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1849.9
Date: 2023-04-09 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1839.29
Date: 2023-04-09 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1840.16
Date: 2023-04-10 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1859.2
Date: 2023-04-10 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1860.16
Date: 2023-04-10 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1858.18
Date: 2023-04-10 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1895.0
Date: 2023-04-11 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1910.51
Date: 2023-04-11 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1913.95
Date: 2023-04-11 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1916.01
Date: 2023-04-11 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1906.41
Date: 2023-04-12 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1890.17
Date: 2023-04-12 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1864.8
Date: 2023-04-12 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1872.25
Date: 2023-04-12 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1914.4
Date: 2023-04-13 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1918.01
Date: 2023-04-13 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1918.18
Date: 2023-04-13 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1985.34
Date: 2023-04-13 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2009.55
Date: 2023-04-14 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2011.73
Date: 2023-04-14 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2118.22
Date: 2023-04-14 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2115.13
Date: 2023-04-14 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2075.32
Date: 2023-04-15 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2099.74
Date: 2023-04-15 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2089.21
Date: 2023-04-15 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2100.81
Date: 2023-04-15 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2091.06
Date: 2023-04-16 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2090.97
Date: 2023-04-16 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2095.16
Date: 2023-04-16 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2087.17
Date: 2023-04-16 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2097.64
Date: 2023-04-17 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2118.6
Date: 2023-04-17 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2102.49
Date: 2023-04-17 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2076.64
Date: 2023-04-17 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2080.5
Date: 2023-04-18 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2075.05
Date: 2023-04-18 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2089.34
Date: 2023-04-18 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2118.06
Date: 2023-04-18 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2075.77
Date: 2023-04-19 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2104.34
Date: 2023-04-19 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 2089.51
Date: 2023-04-19 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1982.31
Date: 2023-04-19 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1981.8
Date: 2023-04-20 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1934.51
Date: 2023-04-20 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1953.5
Date: 2023-04-20 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1940.32
Date: 2023-04-20 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1936.38
Date: 2023-04-21 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1942.81
Date: 2023-04-21 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1927.75
Date: 2023-04-21 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1909.01
Date: 2023-04-21 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1882.23
Date: 2023-04-22 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1848.69
Date: 2023-04-22 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1864.53
Date: 2023-04-22 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1852.35
Date: 2023-04-22 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1880.78
Date: 2023-04-23 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1873.91
Date: 2023-04-23 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1867.48
Date: 2023-04-23 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1875.11
Date: 2023-04-23 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1859.0
Date: 2023-04-24 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1862.21
Date: 2023-04-24 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1856.35
Date: 2023-04-24 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1855.13
Date: 2023-04-24 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1834.87
Date: 2023-04-25 02:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1842.14
Date: 2023-04-25 08:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1830.58
Date: 2023-04-25 14:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1825.73
Date: 2023-04-25 20:00:00+08:00, Position: 0, Balance: 19492.86164857442, Price: 1839.7
Date: 2023-04-26 02:00:00+08:00, Position start : 5.223195635714666, Balance: 19492.86164857442, Price: 1865.99
Date: 2023-04-26 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1865.99
Date: 2023-04-26 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1868.77
Date: 2023-04-26 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1913.98
Date: 2023-04-26 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1947.97
Date: 2023-04-27 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1865.75
Date: 2023-04-27 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1907.34
Date: 2023-04-27 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1881.1
Date: 2023-04-27 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1904.14
Date: 2023-04-28 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1908.59
Date: 2023-04-28 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1914.43
Date: 2023-04-28 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1903.0
Date: 2023-04-28 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1890.82
Date: 2023-04-29 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1890.69
Date: 2023-04-29 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1898.65
Date: 2023-04-29 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1898.27
Date: 2023-04-29 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1894.87
Date: 2023-04-30 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1908.14
Date: 2023-04-30 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1904.02
Date: 2023-04-30 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1901.2
Date: 2023-04-30 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1921.95
Date: 2023-05-01 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1870.12
Date: 2023-05-01 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1846.84
Date: 2023-05-01 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1845.5
Date: 2023-05-01 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1839.87
Date: 2023-05-02 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1830.81
Date: 2023-05-02 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1828.91
Date: 2023-05-02 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1834.0
Date: 2023-05-02 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1860.9
Date: 2023-05-03 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1869.6
Date: 2023-05-03 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1860.68
Date: 2023-05-03 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1859.98
Date: 2023-05-03 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1875.1
Date: 2023-05-04 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1904.97
Date: 2023-05-04 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1902.99
Date: 2023-05-04 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1904.72
Date: 2023-05-04 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1882.68
Date: 2023-05-05 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1877.36
Date: 2023-05-05 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1896.86
Date: 2023-05-05 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1911.68
Date: 2023-05-05 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1991.4
Date: 2023-05-06 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1993.12
Date: 2023-05-06 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1960.55
Date: 2023-05-06 14:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1935.01
Date: 2023-05-06 20:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1882.01
Date: 2023-05-07 02:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1896.25
Date: 2023-05-07 08:00:00+08:00, Position: 5.223195635714666, Balance: 19492.86164857442, Price: 1899.8
Date: 2023-05-07 14:00:00+08:00, Position Closed: 0, Balance: 23233.56250628898, PnL: 3740.70085771456, Price: 1901.99
Date: 2023-05-07 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1901.99
Date: 2023-05-07 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1912.4
Date: 2023-05-08 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1870.58
Date: 2023-05-08 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1867.42
Date: 2023-05-08 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1862.45
Date: 2023-05-08 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1824.8
Date: 2023-05-09 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1847.25
Date: 2023-05-09 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1841.11
Date: 2023-05-09 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1846.47
Date: 2023-05-09 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1847.01
Date: 2023-05-10 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1846.92
Date: 2023-05-10 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1844.0
Date: 2023-05-10 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1850.06
Date: 2023-05-10 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1830.5
Date: 2023-05-11 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1841.09
Date: 2023-05-11 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1832.69
Date: 2023-05-11 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1820.77
Date: 2023-05-11 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1783.03
Date: 2023-05-12 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1794.39
Date: 2023-05-12 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1748.33
Date: 2023-05-12 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1764.73
Date: 2023-05-12 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1771.0
Date: 2023-05-13 02:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1807.54
Date: 2023-05-13 08:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1798.03
Date: 2023-05-13 14:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1803.99
Date: 2023-05-13 20:00:00+08:00, Position: 0, Balance: 23233.56250628898, Price: 1793.61
Date: 2023-05-14 02:00:00+08:00, Position start : 6.471419958411272, Balance: 23233.56250628898, Price: 1795.09
Date: 2023-05-14 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1795.09
Date: 2023-05-14 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1802.89
Date: 2023-05-14 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1802.21
Date: 2023-05-14 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1806.12
Date: 2023-05-15 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1799.27
Date: 2023-05-15 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1825.55
Date: 2023-05-15 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1824.71
Date: 2023-05-15 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1834.04
Date: 2023-05-16 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1816.47
Date: 2023-05-16 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1810.99
Date: 2023-05-16 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1816.56
Date: 2023-05-16 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1827.54
Date: 2023-05-17 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1824.5
Date: 2023-05-17 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1819.19
Date: 2023-05-17 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1790.62
Date: 2023-05-17 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1815.76
Date: 2023-05-18 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1822.39
Date: 2023-05-18 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1819.4
Date: 2023-05-18 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1825.54
Date: 2023-05-18 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1778.26
Date: 2023-05-19 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1800.87
Date: 2023-05-19 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1805.2
Date: 2023-05-19 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1807.41
Date: 2023-05-19 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1818.72
Date: 2023-05-20 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1812.48
Date: 2023-05-20 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1810.91
Date: 2023-05-20 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1813.1
Date: 2023-05-20 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1827.21
Date: 2023-05-21 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1819.65
Date: 2023-05-21 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1815.31
Date: 2023-05-21 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1809.64
Date: 2023-05-21 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1806.7
Date: 2023-05-22 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1804.97
Date: 2023-05-22 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1803.88
Date: 2023-05-22 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1814.39
Date: 2023-05-22 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1817.15
Date: 2023-05-23 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1817.58
Date: 2023-05-23 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1857.89
Date: 2023-05-23 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1855.09
Date: 2023-05-23 20:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1850.04
Date: 2023-05-24 02:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1853.84
Date: 2023-05-24 08:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1826.06
Date: 2023-05-24 14:00:00+08:00, Position: 6.471419958411272, Balance: 23233.56250628898, Price: 1816.65
Date: 2023-05-24 20:00:00+08:00, Position Closed: 0, Balance: 22886.108656393375, PnL: -347.4538498956068, Price: 1792.56
Date: 2023-05-24 20:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1792.56
Date: 2023-05-25 02:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1799.56
Date: 2023-05-25 08:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1784.05
Date: 2023-05-25 14:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1789.74
Date: 2023-05-25 20:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1804.97
Date: 2023-05-26 02:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1805.08
Date: 2023-05-26 08:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1803.3
Date: 2023-05-26 14:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1812.18
Date: 2023-05-26 20:00:00+08:00, Position: 0, Balance: 22886.108656393375, Price: 1824.55
Date: 2023-05-27 02:00:00+08:00, Position start : 6.261897619142221, Balance: 22886.108656393375, Price: 1827.41
Date: 2023-05-27 02:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1827.41
Date: 2023-05-27 08:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1831.69
Date: 2023-05-27 14:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1826.63
Date: 2023-05-27 20:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1824.02
Date: 2023-05-28 02:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1829.27
Date: 2023-05-28 08:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1847.61
Date: 2023-05-28 14:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1843.64
Date: 2023-05-28 20:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1847.5
Date: 2023-05-29 02:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1909.34
Date: 2023-05-29 08:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1904.11
Date: 2023-05-29 14:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1903.3
Date: 2023-05-29 20:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1891.57
Date: 2023-05-30 02:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1892.85
Date: 2023-05-30 08:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1898.29
Date: 2023-05-30 14:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1915.35
Date: 2023-05-30 20:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1902.69
Date: 2023-05-31 02:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1901.23
Date: 2023-05-31 08:00:00+08:00, Position: 6.261897619142221, Balance: 22886.108656393375, Price: 1864.87
Date: 2023-05-31 14:00:00+08:00, Position Closed: 0, Balance: 27645.1889193227, PnL: 4759.080262929325, Price: 1865.57
Date: 2023-05-31 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1865.57
Date: 2023-05-31 20:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1866.32
Date: 2023-06-01 02:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1873.4
Date: 2023-06-01 08:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1855.46
Date: 2023-06-01 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1861.42
Date: 2023-06-01 20:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1871.31
Date: 2023-06-02 02:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1861.77
Date: 2023-06-02 08:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1892.81
Date: 2023-06-02 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1894.66
Date: 2023-06-02 20:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1893.07
Date: 2023-06-03 02:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1906.14
Date: 2023-06-03 08:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1901.03
Date: 2023-06-03 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1903.99
Date: 2023-06-03 20:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1890.46
Date: 2023-06-04 02:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1892.06
Date: 2023-06-04 08:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1891.59
Date: 2023-06-04 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1902.99
Date: 2023-06-04 20:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1898.67
Date: 2023-06-05 02:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1889.9
Date: 2023-06-05 08:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1871.13
Date: 2023-06-05 14:00:00+08:00, Position: 0, Balance: 27645.1889193227, Price: 1870.01
